species_a,species_b,class_a,class_b,order_a,order_b,family_a,family_b,genus_a,genus_b,pair_class,relation,divergence_mya,divergence_years,divergence_source,timetree_study_count,timetree_ci_low,timetree_ci_high,timetree_name_a,timetree_name_b,n_calls_a,n_calls_b,n_pairs,alignment_r,alignment_fisher_z,log10_divergence_mya
Carolina chickadee (Poecile carolinensis),Common marmoset (Callithrix jacchus),Aves,Mammalia,Passeriformes,Primates,Paridae,Callitrichidae,Poecile,Callithrix,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Callithrix jacchus,4,8,32,0.17177939186375482,0.1734995831879822,2.503722606486479
Carolina chickadee (Poecile carolinensis),Crowned monkey / Crowned guenon (Cercopithecus pogonias),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Cercopithecus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Cercopithecus pogonias,4,5,20,0.05896164967323458,0.059030118804794675,2.503722606486479
Carolina chickadee (Poecile carolinensis),De Brazza’s monkey (Cercopithecus neglectus),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Cercopithecus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Cercopithecus neglectus,4,7,28,0.004833470420656476,0.004833508061732392,2.503722606486479
Carolina chickadee (Poecile carolinensis),Diana monkey (Cercopithecus diana),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Cercopithecus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Cercopithecus diana,4,6,24,-0.013599460410264575,-0.013600298888844932,2.503722606486479
Carolina chickadee (Poecile carolinensis),Drill (Mandrillus leucophaeus),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Mandrillus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Mandrillus leucophaeus,4,7,28,-0.31208740801377893,-0.3228564029580089,2.503722606486479
Carolina chickadee (Poecile carolinensis),Eastern Gorilla (Gorilla beringei),Aves,Mammalia,Passeriformes,Primates,Paridae,Hominidae,Poecile,Gorilla,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Gorilla beringei,4,3,12,0.060517340339544465,0.06059138163662756,2.503722606486479
Carolina chickadee (Poecile carolinensis),Egyptian fruit bat (Rousettus aegyptiacus),Aves,Mammalia,Passeriformes,Chiroptera,Paridae,Pteropodidae,Poecile,Rousettus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Rousettus aegyptiacus,4,5,20,0.25391572895554254,0.2595939797272487,2.503722606486479
Carolina chickadee (Poecile carolinensis),European starling (Sturnus vulgaris),Aves,Aves,Passeriformes,Passeriformes,Paridae,Sturnidae,Poecile,Sturnus,Aves,same_order,29.793515,29793515.0,TimeTree API pairwise summaryjson,8.0,21.544868,36.99,Poecile carolinensis,Sturnus vulgaris,4,6,24,0.641895888451804,0.7613915620857857,1.474121743733689
Carolina chickadee (Poecile carolinensis),Gelada (Theropithecus gelada),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Theropithecus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Theropithecus gelada,4,8,32,-0.07374702772357032,-0.07388115981350506,2.503722606486479
Carolina chickadee (Poecile carolinensis),"Gibbons (Hylobates spp., Nomascus spp., Hoolock spp.)",Aves,Mammalia,Passeriformes,Primates,Paridae,Hylobatidae,Poecile,,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Hylobates,4,4,16,-0.2493985120925083,-0.2547713275856788,2.503722606486479
Carolina chickadee (Poecile carolinensis),Gray wolf (Canis lupus),Aves,Mammalia,Passeriformes,Carnivora,Paridae,Canidae,Poecile,Canis,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Canis lupus,4,5,20,-0.3274230238422551,-0.33993909900745206,2.503722606486479
Carolina chickadee (Poecile carolinensis),Greater sac-winged bat (Saccopteryx bilineata),Aves,Mammalia,Passeriformes,Chiroptera,Paridae,Emballonuridae,Poecile,Saccopteryx,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Saccopteryx bilineata,4,5,20,0.27040784304422205,0.27730378761943286,2.503722606486479
Carolina chickadee (Poecile carolinensis),Green tree frog (Hyla cinerea),Aves,Amphibia,Passeriformes,Anura,Paridae,Hylidae,Poecile,Hyla,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Poecile carolinensis,Dryophytes cinereus,4,7,28,-0.2932048643078801,-0.3020689745144721,2.546155753178947
Carolina chickadee (Poecile carolinensis),Howler monkey (Alouatta spp.),Aves,Mammalia,Passeriformes,Primates,Paridae,Atelidae,Poecile,Alouatta,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Alouatta,4,6,24,-0.21435348377544536,-0.2177300678331469,2.503722606486479
Carolina chickadee (Poecile carolinensis),Indri (Indri indri),Aves,Mammalia,Passeriformes,Primates,Paridae,Indriidae,Poecile,Indri,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Indri indri,4,6,24,0.454345348375783,0.49016243826106876,2.503722606486479
Carolina chickadee (Poecile carolinensis),Japanese macaque (Macaca fuscata),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Macaca,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Macaca fuscata,4,8,32,-0.09231280220616132,-0.09257637038286187,2.503722606486479
Carolina chickadee (Poecile carolinensis),Japanese tit (Parus minor),Aves,Aves,Passeriformes,Passeriformes,Paridae,Paridae,Poecile,Parus,Aves,same_family,10.77034,10770340.0,TimeTree API pairwise summaryjson,3.0,0.0,12.41,Poecile carolinensis,Parus minor,4,4,16,0.17038628528519223,0.17206447158319513,1.0322294133994803
Carolina chickadee (Poecile carolinensis),Langurs (Semnopithecus spp. / Trachypithecus spp.),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Semnopithecus,4,5,20,-0.1509428340022527,-0.15210511186906042,2.503722606486479
Carolina chickadee (Poecile carolinensis),L’Hoest’s monkey (Allochrocebus lhoesti),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Allochrocebus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Allochrocebus lhoesti,4,7,28,-0.0008601584021411939,-0.0008601586142771304,2.503722606486479
Carolina chickadee (Poecile carolinensis),Mandrill (Mandrillus sphinx),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Mandrillus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Mandrillus sphinx,4,7,28,-0.17778102061298776,-0.17969034912565165,2.503722606486479
Carolina chickadee (Poecile carolinensis),Meerkat (Suricata suricatta),Aves,Mammalia,Passeriformes,Carnivora,Paridae,Herpestidae,Poecile,Suricata,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Suricata suricatta,4,7,28,0.1829859034230179,0.18507029958358523,2.503722606486479
Carolina chickadee (Poecile carolinensis),Mona monkey (Cercopithecus mona),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Cercopithecus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Cercopithecus mona,4,6,24,-0.016668127585778663,-0.016669671458867108,2.503722606486479
Carolina chickadee (Poecile carolinensis),Mouse lemurs (Microcebus spp.),Aves,Mammalia,Passeriformes,Primates,Paridae,Cheirogaleidae,Poecile,Microcebus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Microcebus,4,6,24,-0.07062207918485316,-0.07073984047570628,2.503722606486479
Carolina chickadee (Poecile carolinensis),Olive baboon (Papio anubis),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Papio,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Papio anubis,4,14,56,-0.13403091850431914,-0.13484227182340058,2.503722606486479
Carolina chickadee (Poecile carolinensis),Patas monkey (Erythrocebus patas),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Erythrocebus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Erythrocebus patas,4,6,24,-0.23679953230202327,-0.24138078336785984,2.503722606486479
Carolina chickadee (Poecile carolinensis),Plain-tailed wren (Pheugopedius euophrys),Aves,Aves,Passeriformes,Passeriformes,Paridae,Troglodytidae,Poecile,Pheugopedius,Aves,same_order,29.793515,29793515.0,TimeTree API pairwise summaryjson,8.0,21.544868,36.99,Poecile carolinensis,Pheugopedius euophrys,4,3,12,0.5860035645184251,0.6715576429207274,1.474121743733689
Carolina chickadee (Poecile carolinensis),Poison dart frogs (Dendrobatidae; various genera),Aves,Amphibia,Passeriformes,Anura,Paridae,Dendrobatidae,Poecile,,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Poecile carolinensis,Dendrobatidae,4,2,8,-0.7274460974264317,-0.9232814751780637,2.546155753178947
Carolina chickadee (Poecile carolinensis),Putty-nosed monkey (Cercopithecus nictitans),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Cercopithecus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Cercopithecus nictitans,4,7,28,-0.17351117116069908,-0.17528456691265798,2.503722606486479
Carolina chickadee (Poecile carolinensis),Red colobus (Piliocolobus spp.),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Piliocolobus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Piliocolobus,4,5,20,-0.1955515534661935,-0.19810301294865354,2.503722606486479
Carolina chickadee (Poecile carolinensis),Red-tailed monkey (Cercopithecus ascanius),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Cercopithecus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Cercopithecus ascanius,4,7,28,0.01222722995096488,0.01222783935025605,2.503722606486479
Carolina chickadee (Poecile carolinensis),Rhesus macaque (Macaca mulatta),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Macaca,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Macaca mulatta,4,8,32,-0.13119178636414677,-0.13195231549335387,2.503722606486479
Carolina chickadee (Poecile carolinensis),Ring-tailed lemur (Lemur catta),Aves,Mammalia,Passeriformes,Primates,Paridae,Lemuridae,Poecile,Lemur,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Lemur catta,4,6,24,0.3129457509215075,0.3238076511366229,2.503722606486479
Carolina chickadee (Poecile carolinensis),Siamang (Symphalangus syndactylus),Aves,Mammalia,Passeriformes,Primates,Paridae,Hylobatidae,Poecile,Symphalangus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Symphalangus syndactylus,4,4,16,0.18529406205516297,0.18745947031122717,2.503722606486479
Carolina chickadee (Poecile carolinensis),Spotted hyena (Crocuta crocuta),Aves,Mammalia,Passeriformes,Carnivora,Paridae,Hyaenidae,Poecile,Crocuta,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Crocuta crocuta,4,6,24,-0.289516599172937,-0.2980385566019117,2.503722606486479
Carolina chickadee (Poecile carolinensis),Talapoin monkey (Miopithecus talapoin),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Miopithecus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Miopithecus talapoin,4,7,28,-0.030019665394723276,-0.030028687984273612,2.503722606486479
Carolina chickadee (Poecile carolinensis),Tufted capuchin (Sapajus apella),Aves,Mammalia,Passeriformes,Primates,Paridae,Cebidae,Poecile,Sapajus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Sapajus apella,4,8,32,0.055316018272367734,0.055372541873202966,2.503722606486479
Carolina chickadee (Poecile carolinensis),Túngara frog (Engystomops pustulosus),Aves,Amphibia,Passeriformes,Anura,Paridae,Leptodactylidae,Poecile,Engystomops,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Poecile carolinensis,Engystomops pustulosus,4,3,12,-0.5650551553056238,-0.6402285580581918,2.546155753178947
Carolina chickadee (Poecile carolinensis),Vervet monkey (Chlorocebus pygerythrus),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Chlorocebus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Chlorocebus pygerythrus,4,8,32,0.07411274891358445,0.07424889088911357,2.503722606486479
Carolina chickadee (Poecile carolinensis),Western Gorilla (Gorilla gorilla),Aves,Mammalia,Passeriformes,Primates,Paridae,Hominidae,Poecile,Gorilla,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Gorilla gorilla,4,9,36,-0.041727207316005474,-0.041751450560271956,2.503722606486479
Carolina chickadee (Poecile carolinensis),White-browed sparrow-weaver (Plocepasser mahali),Aves,Aves,Passeriformes,Passeriformes,Paridae,Ploceidae,Poecile,Plocepasser,Aves,same_order,29.793515,29793515.0,TimeTree API pairwise summaryjson,8.0,21.544868,36.99,Poecile carolinensis,Plocepasser mahali,4,4,16,0.616092992624005,0.7186832136987098,1.474121743733689
Carolina chickadee (Poecile carolinensis),Yellow baboon (Papio cynocephalus),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Poecile,Papio,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Poecile carolinensis,Papio cynocephalus,4,7,28,-0.23749492424814667,-0.2421176138168108,2.503722606486479
Carolina chickadee (Poecile carolinensis),Zebra finch (Taeniopygia guttata),Aves,Aves,Passeriformes,Passeriformes,Paridae,Estrildidae,Poecile,Taeniopygia,Aves,same_order,29.793515,29793515.0,TimeTree API pairwise summaryjson,8.0,21.544868,36.99,Poecile carolinensis,Taeniopygia guttata,4,7,28,0.4098225236084751,0.4353979032795927,1.474121743733689
Chacma baboon (Papio ursinus),Chestnut-crowned babbler (Pomatostomus ruficeps),Mammalia,Aves,Primates,Passeriformes,Cercopithecidae,Pomatostomidae,Papio,Pomatostomus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Pomatostomus ruficeps,Papio ursinus,6,4,24,0.019562813726491976,0.019565309886631466,2.503722606486479
Chacma baboon (Papio ursinus),Chimpanzee (Pan troglodytes),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Hominidae,Papio,Pan,Mammalia,same_order,28.82,28820000.0,TimeTree API pairwise summaryjson,83.0,26.8,30.6,Pan troglodytes,Papio ursinus,6,13,78,0.14328989082232851,0.14428282768347692,1.4596939764779706
Chacma baboon (Papio ursinus),Common marmoset (Callithrix jacchus),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Callitrichidae,Papio,Callithrix,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Callithrix jacchus,Papio ursinus,6,8,48,0.5847312535741561,0.6696221117206738,1.6324572921847242
Chacma baboon (Papio ursinus),Crowned monkey / Crowned guenon (Cercopithecus pogonias),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Papio,Cercopithecus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Cercopithecus pogonias,Papio ursinus,6,5,30,0.7351727548900068,0.9398922749038189,1.0908630329301952
Chacma baboon (Papio ursinus),De Brazza’s monkey (Cercopithecus neglectus),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Papio,Cercopithecus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Cercopithecus neglectus,Papio ursinus,6,7,42,0.616689320914768,0.719644937598953,1.0908630329301952
Chacma baboon (Papio ursinus),Diana monkey (Cercopithecus diana),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Papio,Cercopithecus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Cercopithecus diana,Papio ursinus,6,6,36,0.5355146212411841,0.5978453907950119,1.0908630329301952
Chacma baboon (Papio ursinus),Drill (Mandrillus leucophaeus),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Papio,Mandrillus,Mammalia,same_family,7.5,7500000.0,TimeTree API pairwise summaryjson,11.0,6.1,11.737,Mandrillus leucophaeus,Papio ursinus,6,7,42,0.7787320142247054,1.0421407328301224,0.8750612633917001
Chacma baboon (Papio ursinus),Eastern Gorilla (Gorilla beringei),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Hominidae,Papio,Gorilla,Mammalia,same_order,28.82,28820000.0,TimeTree API pairwise summaryjson,83.0,26.8,30.6,Gorilla beringei,Papio ursinus,6,3,18,0.31359443399197245,0.32452692217271406,1.4596939764779706
Chacma baboon (Papio ursinus),Egyptian fruit bat (Rousettus aegyptiacus),Mammalia,Mammalia,Primates,Chiroptera,Cercopithecidae,Pteropodidae,Papio,Rousettus,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Rousettus aegyptiacus,Papio ursinus,6,5,30,0.45737688341551486,0.49398922045348637,1.9731278535996986
Chacma baboon (Papio ursinus),European starling (Sturnus vulgaris),Mammalia,Aves,Primates,Passeriformes,Cercopithecidae,Sturnidae,Papio,Sturnus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Papio ursinus,6,6,36,0.2666974427854453,0.27330498566206884,2.503722606486479
Chacma baboon (Papio ursinus),Gelada (Theropithecus gelada),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Papio,Theropithecus,Mammalia,same_family,4.52,4520000.0,TimeTree API pairwise summaryjson,20.0,4.0,4.83554,Theropithecus gelada,Papio ursinus,6,8,48,0.6292357591845488,0.7401499666724547,0.6551384348113821
Chacma baboon (Papio ursinus),"Gibbons (Hylobates spp., Nomascus spp., Hoolock spp.)",Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Hylobatidae,Papio,,Mammalia,same_order,28.82,28820000.0,TimeTree API pairwise summaryjson,83.0,26.8,30.6,Hylobates,Papio ursinus,6,4,24,0.16076582048384172,0.16217273570048799,1.4596939764779706
Chacma baboon (Papio ursinus),Gray wolf (Canis lupus),Mammalia,Mammalia,Primates,Carnivora,Cercopithecidae,Canidae,Papio,Canis,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Canis lupus,Papio ursinus,6,5,30,0.047674695645932116,0.04771086455002661,1.9731278535996986
Chacma baboon (Papio ursinus),Greater sac-winged bat (Saccopteryx bilineata),Mammalia,Mammalia,Primates,Chiroptera,Cercopithecidae,Emballonuridae,Papio,Saccopteryx,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Saccopteryx bilineata,Papio ursinus,6,5,30,0.2623570865782983,0.2686380528202644,1.9731278535996986
Chacma baboon (Papio ursinus),Green tree frog (Hyla cinerea),Mammalia,Amphibia,Primates,Anura,Cercopithecidae,Hylidae,Papio,Hyla,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Papio ursinus,6,7,42,0.23540079327756397,0.23989947081423896,2.546155753178947
